date,prev_date,price,ret,gap_trading_days,spans_missing_day
2023-05-10,2023-05-09,4137.64,0.004483913021312569,1,False
2023-05-11,2023-05-10,4130.62,-0.0016966193288928677,1,False
2023-05-12,2023-05-11,4124.08,-0.0015832974226629437,1,False
2023-05-15,2023-05-12,4136.28,0.002958235533743192,1,False
2023-05-16,2023-05-15,4109.9,-0.006377711373504735,1,False
2023-05-17,2023-05-16,4158.77,0.011890800262780221,1,False
2023-05-18,2023-05-17,4198.05,0.009445100354191105,1,False
2023-05-19,2023-05-18,4191.98,-0.001445909410321633,1,False
2023-05-22,2023-05-19,4192.63,0.00015505799168891166,1,False
2023-05-23,2023-05-22,4145.58,-0.011222073018606449,1,False
2023-05-24,2023-05-23,4115.24,-0.007318638164020563,1,False
2023-05-25,2023-05-24,4151.28,0.00875769092446621,1,False
2023-05-26,2023-05-25,4205.45,0.013048987300302572,1,False
2023-05-30,2023-05-26,4205.52,1.6645067709930572e-05,1,False
2023-05-31,2023-05-30,4179.83,-0.006108638170785219,1,False
2023-06-01,2023-05-31,4221.02,0.009854467765435526,1,False
2023-06-02,2023-06-01,4282.37,0.014534401637518846,1,False
2023-06-05,2023-06-02,4273.79,-0.002003563447343426,1,False
2023-06-06,2023-06-05,4283.85,0.002353882619408054,1,False
2023-06-07,2023-06-06,4267.52,-0.0038119915496573897,1,False
2023-06-08,2023-06-07,4293.93,0.006188606028794119,1,False
2023-06-09,2023-06-08,4298.86,0.0011481323635922358,1,False
2023-06-12,2023-06-09,4338.93,0.009321075820101221,1,False
2023-06-13,2023-06-12,4369.01,0.006932584761680793,1,False
2023-06-14,2023-06-13,4372.59,0.0008194076003487094,1,False
2023-06-15,2023-06-14,4425.84,0.012178136985173449,1,False
2023-06-16,2023-06-15,4409.59,-0.0036716193988033385,1,False
2023-06-20,2023-06-16,4388.71,-0.0047351341054383544,1,False
2023-06-21,2023-06-20,4365.69,-0.005245277085977551,1,False
2023-06-22,2023-06-21,4381.89,0.003710753626574581,1,False
2023-06-23,2023-06-22,4348.33,-0.007658795633847637,1,False
2023-06-26,2023-06-23,4328.82,-0.004486779982200151,1,False
2023-06-27,2023-06-26,4378.41,0.011455777787018118,1,False
2023-06-28,2023-06-27,4376.86,-0.00035400978894173374,1,False
2023-06-29,2023-06-28,4396.44,0.004473526683512752,1,False
2023-06-30,2023-06-29,4450.38,0.012269017659743087,1,False
2023-07-03,2023-06-30,4455.59,0.0011706865481149187,1,False
2023-07-05,2023-07-03,4446.82,-0.0019683139606652134,1,False
2023-07-06,2023-07-05,4411.59,-0.007922515415510367,1,False
2023-07-07,2023-07-06,4398.95,-0.0028651801277997935,1,False
2023-07-10,2023-07-07,4409.53,0.0024051194034939716,1,False
2023-07-11,2023-07-10,4439.26,0.006742215156717579,1,False
2023-07-12,2023-07-11,4472.16,0.007411145100759908,1,False
2023-07-13,2023-07-12,4510.04,0.00847017995778332,1,False
2023-07-14,2023-07-13,4505.42,-0.001024381158481913,1,False
2023-07-17,2023-07-14,4522.79,0.003855356437357571,1,False
2023-07-18,2023-07-17,4554.98,0.007117288222535212,1,False
2023-07-19,2023-07-18,4565.72,0.0023578588709500803,1,False
2023-07-20,2023-07-19,4534.87,-0.006756875147840957,1,False
2023-07-21,2023-07-20,4536.34,0.00032415482692993436,1,False
2023-07-24,2023-07-21,4554.64,0.004034089155574794,1,False
2023-07-25,2023-07-24,4567.46,0.002814712029929778,1,False
2023-07-26,2023-07-25,4566.75,-0.00015544744781559316,1,False
2023-07-27,2023-07-26,4537.41,-0.006424700279192064,1,False
2023-07-28,2023-07-27,4582.23,0.009877881875342887,1,False
2023-07-31,2023-07-28,4588.96,0.0014687171966489831,1,False
2023-08-01,2023-07-31,4576.73,-0.0026650918726683903,1,False
2023-08-02,2023-08-01,4513.39,-0.01383957541738301,1,False
2023-08-03,2023-08-02,4501.89,-0.002547973917609636,1,False
2023-08-04,2023-08-03,4478.03,-0.00529999622380839,1,False
2023-08-07,2023-08-04,4518.44,0.00902405745383561,1,False
2023-08-08,2023-08-07,4499.38,-0.004218270022397053,1,False
2023-08-09,2023-08-08,4467.71,-0.007038747560775049,1,False
2023-08-10,2023-08-09,4468.83,0.00025068771249703303,1,False
2023-08-11,2023-08-10,4464.05,-0.0010696312010077813,1,False
2023-08-14,2023-08-11,4489.72,0.005750383620255262,1,False
2023-08-15,2023-08-14,4437.86,-0.011550831677699436,1,False
2023-08-16,2023-08-15,4404.33,-0.0075554433893813,1,False
2023-08-17,2023-08-16,4370.36,-0.007712864385729601,1,False
2023-08-18,2023-08-17,4369.71,-0.00014872916647590273,1,False
2023-08-21,2023-08-18,4399.77,0.006879175048229769,1,False
2023-08-22,2023-08-21,4387.55,-0.0027774179104816943,1,False
2023-08-23,2023-08-22,4436.01,0.011044888377340412,1,False
2023-08-24,2023-08-23,4376.31,-0.013458039995401183,1,False
2023-08-25,2023-08-24,4405.71,0.006717988442317857,1,False
2023-08-28,2023-08-25,4433.31,0.0062645975336552695,1,False
2023-08-29,2023-08-28,4497.63,0.014508347036412905,1,False
2023-08-30,2023-08-29,4514.87,0.0038331298928546698,1,False
2023-08-31,2023-08-30,4507.66,-0.0015969452055097921,1,False
2023-09-01,2023-08-31,4515.77,0.0017991596526802933,1,False
2023-09-05,2023-09-01,4496.83,-0.00419419058100845,1,False
2023-09-06,2023-09-05,4465.48,-0.0069715777558858605,1,False
2023-09-07,2023-09-06,4451.14,-0.0032113009127796577,1,False
2023-09-08,2023-09-07,4457.49,0.0014266008258556617,1,False
2023-09-11,2023-09-08,4487.46,0.006723514803174124,1,False
2023-09-12,2023-09-11,4461.9,-0.005695872498027943,1,False
2023-09-13,2023-09-12,4467.44,0.001241623523611013,1,False
2023-09-14,2023-09-13,4505.1,0.008429883781315706,1,False
2023-09-15,2023-09-14,4450.32,-0.012159552507158722,1,False
2023-09-18,2023-09-15,4453.53,0.0007212964460983073,1,False
2023-09-19,2023-09-18,4443.95,-0.0021511026084926055,1,False
2023-09-20,2023-09-19,4402.2,-0.009394795170962755,1,False
2023-09-21,2023-09-20,4330.0,-0.016400890463858953,1,False
2023-09-22,2023-09-21,4320.06,-0.0022956120092377796,1,False
2023-09-25,2023-09-22,4337.44,0.00402309227186648,1,False
2023-09-26,2023-09-25,4273.53,-0.01473449776826885,1,False
2023-09-27,2023-09-26,4274.51,0.0002293186195019281,1,False
2023-09-28,2023-09-27,4299.7,0.005893073124170867,1,False
2023-09-29,2023-09-28,4288.05,-0.002709491359862204,1,False
2023-10-02,2023-09-29,4288.39,7.92901202177898e-05,1,False
2023-10-03,2023-10-02,4229.45,-0.01374408577578079,1,False
2023-10-04,2023-10-03,4263.75,0.008109801510834735,1,False
2023-10-05,2023-10-04,4258.19,-0.0013040164174730196,1,False
2023-10-06,2023-10-05,4308.5,0.011814879091820885,1,False
2023-10-09,2023-10-06,4335.66,0.006303818034118613,1,False
2023-10-10,2023-10-09,4358.24,0.005207972949908379,1,False
2023-10-11,2023-10-10,4376.95,0.004293017364807916,1,False
2023-10-12,2023-10-11,4349.61,-0.006246358765807258,1,False
2023-10-13,2023-10-12,4327.78,-0.005018840769632216,1,False
2023-10-16,2023-10-13,4373.63,0.010594346293018697,1,False
2023-10-17,2023-10-16,4373.2,-9.831650139591197e-05,1,False
2023-10-18,2023-10-17,4314.6,-0.013399798774352711,1,False
2023-10-19,2023-10-18,4278.0,-0.00848282575441528,1,False
2023-10-20,2023-10-19,4224.16,-0.012585320243104325,1,False
2023-10-23,2023-10-20,4217.04,-0.001685542214310054,1,False
2023-10-24,2023-10-23,4247.68,0.00726575986948208,1,False
2023-10-25,2023-10-24,4186.77,-0.014339592436341642,1,False
2023-10-26,2023-10-25,4137.23,-0.01183251050332379,1,False
2023-10-27,2023-10-26,4117.37,-0.004800313253070176,1,False
2023-10-30,2023-10-27,4166.82,0.012010093822027113,1,False
2023-10-31,2023-10-30,4193.8,0.006474961721408823,1,False
2023-11-01,2023-10-31,4237.86,0.010505985025513809,1,False
2023-11-02,2023-11-01,4317.78,0.018858574846738696,1,False
2023-11-03,2023-11-02,4358.34,0.009393716215277292,1,False
2023-11-06,2023-11-03,4365.98,0.0017529609897344312,1,False
2023-11-07,2023-11-06,4378.38,0.0028401412741241305,1,False
2023-11-08,2023-11-07,4382.78,0.0010049378994057,1,False
2023-11-09,2023-11-08,4347.35,-0.008083910212239531,1,False
2023-11-10,2023-11-09,4415.24,0.01561640999689451,1,False
2023-11-13,2023-11-10,4411.55,-0.0008357416584374722,1,False
2023-11-14,2023-11-13,4495.7,0.01907492831317792,1,False
2023-11-15,2023-11-14,4502.88,0.001597081655804411,1,False
2023-11-16,2023-11-15,4508.24,0.0011903492875668942,1,False
2023-11-17,2023-11-16,4514.02,0.0012820967827800178,1,False
2023-11-20,2023-11-17,4547.38,0.007390308416887814,1,False
2023-11-21,2023-11-20,4538.19,-0.002020943928152108,1,False
2023-11-22,2023-11-21,4556.62,0.004061090434732906,1,False
2023-11-24,2023-11-22,4559.34,0.0005969336920788049,1,False
2023-11-27,2023-11-24,4550.43,-0.001954230217531494,1,False
2023-11-28,2023-11-27,4554.89,0.0009801271528184774,1,False
2023-11-29,2023-11-28,4550.58,-0.0009462358037187757,1,False
2023-11-30,2023-11-29,4567.8,0.0037841330116161753,1,False
2023-12-01,2023-11-30,4594.63,0.005873724769035471,1,False
2023-12-04,2023-12-01,4569.78,-0.005408487734594569,1,False
2023-12-05,2023-12-04,4567.18,-0.0005689551794614278,1,False
2023-12-06,2023-12-05,4549.34,-0.0039061302598102365,1,False
2023-12-07,2023-12-06,4585.59,0.007968188792220499,1,False
2023-12-08,2023-12-07,4604.37,0.004095438100658821,1,False
2023-12-11,2023-12-08,4622.44,0.003924532563629679,1,False
2023-12-12,2023-12-11,4643.7,0.004599302532861449,1,False
2023-12-13,2023-12-12,4707.09,0.013650752632599072,1,False
2023-12-14,2023-12-13,4719.55,0.002647070695482867,1,False
2023-12-15,2023-12-14,4719.19,-7.627845875146644e-05,1,False
2023-12-18,2023-12-15,4740.56,0.00452831947855481,1,False
2023-12-19,2023-12-18,4768.37,0.005866395531329616,1,False
2023-12-20,2023-12-19,4698.35,-0.014684263175886003,1,False
2023-12-21,2023-12-20,4746.75,0.01030148882054327,1,False
2023-12-22,2023-12-21,4754.63,0.0016600832148312428,1,False
2023-12-26,2023-12-22,4774.75,0.0042316647141837915,1,False
2023-12-27,2023-12-26,4781.58,0.001430441384365766,1,False
2023-12-28,2023-12-27,4783.35,0.0003701705294067992,1,False
2023-12-29,2023-12-28,4769.83,-0.0028264709879060046,1,False
2024-01-02,2023-12-29,4742.83,-0.0056605790982068305,1,False
2024-01-03,2024-01-02,4704.81,-0.008016310936719062,1,False
2024-01-04,2024-01-03,4688.68,-0.003428406248073834,1,False
2024-01-05,2024-01-04,4697.24,0.001825673750394552,1,False
2024-01-08,2024-01-05,4763.54,0.014114671594383177,1,False
2024-01-09,2024-01-08,4756.5,-0.001477892491718369,1,False
2024-01-10,2024-01-09,4783.45,0.005665930831493693,1,False
2024-01-11,2024-01-10,4780.24,-0.000671063771963798,1,False
2024-01-12,2024-01-11,4783.83,0.0007510083175741311,1,False
2024-01-16,2024-01-12,4765.98,-0.0037313198838587747,1,False
2024-01-17,2024-01-16,4739.21,-0.0056168930629166836,1,False
2024-01-18,2024-01-17,4780.94,0.00880526501252299,1,False
2024-01-19,2024-01-18,4839.81,0.012313478102632613,1,False
2024-01-22,2024-01-19,4850.43,0.002194301015948863,1,False
2024-01-23,2024-01-22,4864.6,0.0029213904746590025,1,False
2024-01-24,2024-01-23,4868.55,0.0008119886527155895,1,False
2024-01-25,2024-01-24,4894.16,0.005260293105750158,1,False
2024-01-26,2024-01-25,4890.97,-0.0006517972440622799,1,False
2024-01-29,2024-01-26,4927.93,0.007556783214781593,1,False
2024-01-30,2024-01-29,4924.97,-0.000600657882721567,1,False
2024-01-31,2024-01-30,4845.65,-0.01610568186202166,1,False
2024-02-01,2024-01-31,4906.19,0.012493679898465615,1,False
2024-02-02,2024-02-01,4958.61,0.01068446187367389,1,False
2024-02-05,2024-02-02,4942.81,-0.00318637682737688,1,False
2024-02-06,2024-02-05,4954.23,0.002310426660138587,1,False
2024-02-07,2024-02-06,4995.06,0.008241442161546875,1,False
2024-02-08,2024-02-07,4997.91,0.0005705637169521882,1,False
2024-02-09,2024-02-08,5026.61,0.005742400323335062,1,False
2024-02-12,2024-02-09,5021.84,-0.0009489496897510108,1,False
2024-02-13,2024-02-12,4953.17,-0.013674270785210219,1,False
2024-02-14,2024-02-13,5000.62,0.00957972369210025,1,False
2024-02-15,2024-02-14,5029.73,0.0058212781615079034,1,False
2024-02-16,2024-02-15,5005.57,-0.004803438753173572,1,False
2024-02-20,2024-02-16,4975.51,-0.006005310084565729,1,False
2024-02-21,2024-02-20,4981.8,0.0012641920124771833,1,False
2024-02-22,2024-02-21,5087.03,0.021122887309807714,1,False
2024-02-23,2024-02-22,5088.8,0.00034794369209545373,1,False
2024-02-26,2024-02-23,5069.53,-0.0037867473667663187,1,False
2024-02-27,2024-02-26,5078.18,0.0017062725735916828,1,False
2024-02-28,2024-02-27,5069.76,-0.0016580743494716277,1,False
2024-02-29,2024-02-28,5096.27,0.005229044372909275,1,False
2024-03-01,2024-02-29,5137.08,0.008007817482197588,1,False
2024-03-04,2024-03-01,5130.95,-0.0011932849011501157,1,False
2024-03-05,2024-03-04,5078.65,-0.010193044173106403,1,False
2024-03-06,2024-03-05,5104.76,0.005141130024711504,1,False
2024-03-07,2024-03-06,5157.36,0.010304108322428451,1,False
2024-03-08,2024-03-07,5123.69,-0.00652853397862474,1,False
2024-03-11,2024-03-08,5117.94,-0.001122238074512727,1,False
2024-03-12,2024-03-11,5175.27,0.011201772588189884,1,False
2024-03-13,2024-03-12,5165.31,-0.001924537270519222,1,False
2024-03-14,2024-03-13,5150.48,-0.002871076469757039,1,False
2024-03-15,2024-03-14,5117.09,-0.006482890915021411,1,False
2024-03-18,2024-03-15,5149.42,0.006318044044564486,1,False
2024-03-19,2024-03-18,5178.51,0.005649179907640134,1,False
2024-03-20,2024-03-19,5224.62,0.008904105621114988,1,False
2024-03-21,2024-03-20,5241.53,0.0032365990253835353,1,False
2024-03-22,2024-03-21,5234.18,-0.0014022623165372838,1,False
2024-03-25,2024-03-22,5218.19,-0.0030549197773100945,1,False
2024-03-26,2024-03-25,5203.58,-0.0027998213940082506,1,False
2024-03-27,2024-03-26,5248.49,0.008630596627706266,1,False
2024-03-28,2024-03-27,5254.35,0.001116511606195525,1,False
2024-04-01,2024-03-28,5243.77,-0.0020135697089078697,1,False
2024-04-02,2024-04-01,5205.81,-0.00723906654944817,1,False
2024-04-03,2024-04-02,5211.49,0.0010910886106099138,1,False
2024-04-04,2024-04-03,5147.21,-0.012334284436888443,1,False
2024-04-05,2024-04-04,5204.34,0.011099216857287653,1,False
2024-04-08,2024-04-05,5202.39,-0.00037468728023148934,1,False
2024-04-09,2024-04-08,5209.91,0.0014454894769517779,1,False
2024-04-10,2024-04-09,5160.64,-0.009456977183866844,1,False
2024-04-11,2024-04-10,5199.06,0.007444813046443954,1,False
2024-04-12,2024-04-11,5123.41,-0.014550707243232486,1,False
2024-04-15,2024-04-12,5061.82,-0.012021290507689297,1,False
2024-04-16,2024-04-15,5051.41,-0.002056572537150636,1,False
2024-04-17,2024-04-16,5022.21,-0.005780564238499708,1,False
2024-04-18,2024-04-17,5011.12,-0.0022081912146246774,1,False
2024-04-19,2024-04-18,4967.23,-0.00875852104918673,1,False
2024-04-22,2024-04-19,5010.6,0.008731224445012842,1,False
2024-04-23,2024-04-22,5070.55,0.01196463497385536,1,False
2024-04-24,2024-04-23,5071.63,0.0002129946455513565,1,False
2024-04-25,2024-04-24,5048.42,-0.004576437949929346,1,False
2024-04-26,2024-04-25,5099.96,0.010209134739185721,1,False
2024-04-29,2024-04-26,5116.17,0.003178456301617949,1,False
2024-04-30,2024-04-29,5035.69,-0.015730517164206925,1,False
2024-05-01,2024-04-30,5018.39,-0.003435477561168243,1,False
2024-05-02,2024-05-01,5064.2,0.009128425650457572,1,False
2024-05-03,2024-05-02,5127.79,0.012556771059594851,1,False
2024-05-06,2024-05-03,5180.74,0.010326085896653403,1,False
2024-05-07,2024-05-06,5187.7,0.0013434374239973401,1,False
2024-05-08,2024-05-07,5187.67,-5.782909574536532e-06,1,False
2024-05-09,2024-05-08,5214.08,0.005090917502462489,1,False
2024-05-10,2024-05-09,5222.68,0.0016493801399288799,1,False
2024-05-13,2024-05-10,5221.42,-0.00024125544739483917,1,False
2024-05-14,2024-05-13,5246.68,0.004837764439558523,1,False
2024-05-15,2024-05-14,5308.15,0.011715980391409309,1,False
2024-05-16,2024-05-15,5297.1,-0.0020817045486656305,1,False
2024-05-17,2024-05-16,5303.27,0.0011647882803798026,1,False
2024-05-20,2024-05-17,5308.13,0.0009164157208665369,1,False
2024-05-21,2024-05-20,5321.41,0.0025018226757822504,1,False
2024-05-22,2024-05-21,5307.01,-0.002706049712388192,1,False
2024-05-23,2024-05-22,5267.84,-0.0073808038801509435,1,False
2024-05-24,2024-05-23,5304.72,0.007000971935366307,1,False
2024-05-28,2024-05-24,5306.04,0.00024883499977379486,1,False
2024-05-29,2024-05-28,5266.95,-0.007367076011488782,1,False
2024-05-30,2024-05-29,5235.48,-0.005974995016091,1,False
2024-05-31,2024-05-30,5277.51,0.008027917211029578,1,False
2024-06-03,2024-05-31,5283.4,0.001116056625188655,1,False
2024-06-04,2024-06-03,5291.34,0.0015028201536890773,1,False
2024-06-05,2024-06-04,5354.03,0.011847660516995706,1,False
2024-06-06,2024-06-05,5352.96,-0.0001998494591923805,1,False
2024-06-07,2024-06-06,5346.99,-0.0011152708034434244,1,False
2024-06-10,2024-06-07,5360.79,0.0025808913052016713,1,False
2024-06-11,2024-06-10,5375.32,0.0027104214117694703,1,False
2024-06-12,2024-06-11,5421.03,0.008503679780924589,1,False
2024-06-13,2024-06-12,5433.74,0.0023445728948188194,1,False
2024-06-14,2024-06-13,5431.6,-0.00039383555341243603,1,False
2024-06-17,2024-06-14,5473.23,0.007664408277487045,1,False
2024-06-18,2024-06-17,5487.03,0.002521363070800975,1,False
2024-06-20,2024-06-18,5473.17,-0.0025259566650810417,1,False
2024-06-21,2024-06-20,5464.62,-0.001562165984246855,1,False
2024-06-24,2024-06-21,5447.87,-0.0030651719607218686,1,False
2024-06-25,2024-06-24,5469.3,0.003933647462219136,1,False
2024-06-26,2024-06-25,5477.9,0.0015724132887204867,1,False
2024-06-27,2024-06-26,5482.87,0.0009072819876230209,1,False
2024-06-28,2024-06-27,5460.48,-0.004083627735109618,1,False
2024-07-01,2024-06-28,5475.09,0.0026755889592124937,1,False
2024-07-02,2024-07-01,5509.01,0.006195331948881222,1,False
2024-07-03,2024-07-02,5537.02,0.005084398104196586,1,False
2024-07-05,2024-07-03,5567.19,0.0054487793072806046,1,False
2024-07-08,2024-07-05,5572.85,0.0010166708878267539,1,False
2024-07-09,2024-07-08,5576.98,0.0007410929775606423,1,False
2024-07-10,2024-07-09,5633.91,0.010208033738690059,1,False
2024-07-11,2024-07-10,5584.54,-0.008763008283767415,1,False
2024-07-12,2024-07-11,5615.35,0.005517016620885551,1,False
2024-07-15,2024-07-12,5631.22,0.002826181805230199,1,False
2024-07-16,2024-07-15,5667.2,0.006389379210899104,1,False
2024-07-17,2024-07-16,5588.27,-0.013927512704686507,1,False
2024-07-18,2024-07-17,5544.59,-0.007816372508844482,1,False
2024-07-19,2024-07-18,5505.0,-0.007140293511332718,1,False
2024-07-22,2024-07-19,5564.41,0.010792007266121617,1,False
2024-07-23,2024-07-22,5555.74,-0.001558116673645582,1,False
2024-07-24,2024-07-23,5427.13,-0.023149031452155744,1,False
2024-07-25,2024-07-24,5399.22,-0.005142681306694263,1,False
2024-07-26,2024-07-25,5459.1,0.011090490848678192,1,False
2024-07-29,2024-07-26,5463.54,0.000813320877067536,1,False
2024-07-30,2024-07-29,5436.44,-0.004960154039322595,1,False
2024-07-31,2024-07-30,5522.3,0.01579342363752767,1,False
2024-08-01,2024-07-31,5446.68,-0.013693569708273734,1,False
2024-08-02,2024-08-01,5346.56,-0.018381839946536194,1,False
2024-08-05,2024-08-02,5186.33,-0.029968802370122227,1,False
2024-08-06,2024-08-05,5240.03,0.01035414252467537,1,False
2024-08-07,2024-08-06,5199.5,-0.007734688541859436,1,False
2024-08-08,2024-08-07,5319.31,0.023042600250024137,1,False
2024-08-09,2024-08-08,5344.16,0.004671658542179324,1,False
2024-08-12,2024-08-09,5344.39,4.303763360380408e-05,1,False
2024-08-13,2024-08-12,5434.43,0.01684757287548244,1,False
2024-08-14,2024-08-13,5455.21,0.0038237680860733203,1,False
2024-08-15,2024-08-14,5543.22,0.01613320110499883,1,False
2024-08-16,2024-08-15,5554.25,0.001989818192314141,1,False
2024-08-19,2024-08-16,5608.25,0.009722284736913167,1,False
2024-08-20,2024-08-19,5597.12,-0.0019845762938528466,1,False
2024-08-21,2024-08-20,5620.85,0.004239680407066571,1,False
2024-08-22,2024-08-21,5570.64,-0.008932812652890587,1,False
2024-08-23,2024-08-22,5634.61,0.011483420217425433,1,False
2024-08-26,2024-08-23,5616.84,-0.0031537231503155905,1,False
2024-08-27,2024-08-26,5625.8,0.0015952029967027936,1,False
2024-08-28,2024-08-27,5592.18,-0.005976038963347419,1,False
2024-08-29,2024-08-28,5591.96,-3.934065069444159e-05,1,False
2024-08-30,2024-08-29,5648.4,0.010093062182132906,1,False
2024-09-03,2024-08-30,5528.93,-0.021151122441753323,1,False
2024-09-04,2024-09-03,5520.07,-0.0016024800458679378,1,False
2024-09-05,2024-09-04,5503.41,-0.0030180776693048417,1,False
2024-09-06,2024-09-05,5408.42,-0.01726020776209658,1,False
2024-09-09,2024-09-06,5471.05,0.01158009178281283,1,False
2024-09-10,2024-09-09,5495.52,0.004472633223969957,1,False
2024-09-11,2024-09-10,5554.13,0.010665050805019227,1,False
2024-09-12,2024-09-11,5595.76,0.007495323299958834,1,False
2024-09-13,2024-09-12,5626.02,0.0054076658041088965,1,False
2024-09-16,2024-09-13,5633.09,0.0012566610143582846,1,False
2024-09-17,2024-09-16,5634.58,0.00026450846693371055,1,False
2024-09-18,2024-09-17,5618.26,-0.0028964004415590328,1,False
2024-09-19,2024-09-18,5713.64,0.01697678640717948,1,False
2024-09-20,2024-09-19,5702.55,-0.0019409693295342478,1,False
2024-09-23,2024-09-20,5718.57,0.002809269537312087,1,False
2024-09-24,2024-09-23,5732.93,0.002511117289812015,1,False
2024-09-25,2024-09-24,5722.26,-0.0018611774432969463,1,False
2024-09-26,2024-09-25,5745.37,0.004038614114003858,1,False
2024-09-27,2024-09-26,5738.17,-0.0012531829977877607,1,False
2024-09-30,2024-09-27,5762.48,0.0042365423122701085,1,False
2024-10-01,2024-09-30,5708.75,-0.009324110452443968,1,False
2024-10-02,2024-10-01,5709.54,0.00013838405955768351,1,False
2024-10-03,2024-10-02,5699.94,-0.001681396399709989,1,False
2024-10-04,2024-10-03,5751.07,0.008970269862489832,1,False
2024-10-07,2024-10-04,5695.94,-0.009586042249529192,1,False
2024-10-08,2024-10-07,5751.13,0.00968935768284096,1,False
2024-10-09,2024-10-08,5792.04,0.0071133846739683815,1,False
2024-10-10,2024-10-09,5780.05,-0.0020700823889336917,1,False
2024-10-11,2024-10-10,5815.03,0.00605185076253667,1,False
2024-10-14,2024-10-11,5859.85,0.007707612858403268,1,False
2024-10-15,2024-10-14,5815.26,-0.0076094097971791674,1,False
2024-10-16,2024-10-15,5842.47,0.004679068519722218,1,False
2024-10-17,2024-10-16,5841.47,-0.00017116048520571248,1,False
2024-10-18,2024-10-17,5864.67,0.003971603038276372,1,False
2024-10-21,2024-10-18,5853.98,-0.0018227794573267841,1,False
2024-10-22,2024-10-21,5851.2,-0.0004748905872585807,1,False
2024-10-23,2024-10-22,5797.42,-0.009191277003007925,1,False
2024-10-24,2024-10-23,5809.86,0.002145782089274073,1,False
2024-10-25,2024-10-24,5808.12,-0.0002994908655286066,1,False
2024-10-28,2024-10-25,5823.52,0.002651460369276215,1,False
2024-10-29,2024-10-28,5832.92,0.0016141440228589765,1,False
2024-10-30,2024-10-29,5813.67,-0.0033002338451409985,1,False
2024-10-31,2024-10-30,5705.45,-0.018614747655095742,1,False
2024-11-01,2024-10-31,5728.8,0.004092578148962911,1,False
2024-11-04,2024-11-01,5712.69,-0.002812107247591178,1,False
2024-11-05,2024-11-04,5782.76,0.012265675189796932,1,False
2024-11-06,2024-11-05,5929.04,0.025295879476236127,1,False
2024-11-07,2024-11-06,5973.1,0.007431219893945906,1,False
2024-11-08,2024-11-07,5995.54,0.0037568431802581514,1,False
2024-11-11,2024-11-08,6001.35,0.000969053663222974,1,False
2024-11-12,2024-11-11,5983.99,-0.002892682479775477,1,False
2024-11-13,2024-11-12,5985.38,0.00023228648443596178,1,False
2024-11-14,2024-11-13,5949.17,-0.0060497412027306074,1,False
2024-11-15,2024-11-14,5870.62,-0.013203522508181798,1,False
2024-11-18,2024-11-15,5893.62,0.003917814472747416,1,False
2024-11-19,2024-11-18,5916.98,0.003963608105035599,1,False
2024-11-20,2024-11-19,5917.11,2.1970667468895755e-05,1,False
2024-11-21,2024-11-20,5948.71,0.005340444913141784,1,False
2024-11-22,2024-11-21,5969.34,0.0034679787718681077,1,False
2024-11-25,2024-11-22,5987.37,0.0030204344198856425,1,False
2024-11-26,2024-11-25,6021.63,0.005722044904524104,1,False
2024-11-27,2024-11-26,5998.74,-0.0038012963267421984,1,False
2024-11-29,2024-11-27,6032.38,0.005607844313972654,1,False
2024-12-02,2024-11-29,6047.15,0.0024484531809998433,1,False
2024-12-03,2024-12-02,6049.88,0.00045145233705135013,1,False
2024-12-04,2024-12-03,6086.49,0.006051359696390701,1,False
2024-12-05,2024-12-04,6075.11,-0.0018697147288503357,1,False
2024-12-06,2024-12-05,6090.27,0.002495428066323191,1,False
2024-12-09,2024-12-06,6052.85,-0.006144226774839168,1,False
2024-12-10,2024-12-09,6034.91,-0.0029638930421207466,1,False
2024-12-11,2024-12-10,6084.19,0.008165821859812183,1,False
2024-12-12,2024-12-11,6051.25,-0.0054140321061636465,1,False
2024-12-13,2024-12-12,6051.09,-2.6440818012729572e-05,1,False
2024-12-16,2024-12-13,6074.08,0.00379931549522472,1,False
2024-12-17,2024-12-16,6050.61,-0.0038639596449174807,1,False
2024-12-18,2024-12-17,5872.16,-0.029492894104891865,1,False
2024-12-19,2024-12-18,5867.08,-0.0008650990436227524,1,False
2024-12-20,2024-12-19,5930.85,0.010869120584686254,1,False
2024-12-23,2024-12-20,5974.07,0.007287319692792726,1,False
2024-12-24,2024-12-23,6040.04,0.011042722967758989,1,False
2024-12-26,2024-12-24,6037.59,-0.00040562645280495246,1,False
2024-12-27,2024-12-26,5970.84,-0.011055735815118317,1,False
2024-12-30,2024-12-27,5906.94,-0.010702011777237508,1,False
2024-12-31,2024-12-30,5881.63,-0.004284790432948271,1,False
2025-01-02,2024-12-31,5868.55,-0.002223873314030289,1,False
2025-01-03,2025-01-02,5942.47,0.012595956411720177,1,False
2025-01-06,2025-01-03,5975.38,0.005538101159955344,1,False
2025-01-07,2025-01-06,5909.03,-0.011103896321238205,1,False
2025-01-08,2025-01-07,5918.25,0.0015603237756451893,1,False
2025-01-10,2025-01-08,5827.04,-0.01541165040341319,1,False
2025-01-13,2025-01-10,5836.22,0.0015754139322881056,1,False
2025-01-14,2025-01-13,5842.91,0.001146289893115604,1,False
2025-01-15,2025-01-14,5949.91,0.018312792769356268,1,False
2025-01-16,2025-01-15,5937.34,-0.002112636997870454,1,False
2025-01-17,2025-01-16,5996.66,0.009991006073426734,1,False
